12,"Mr. Fantasy"," Mr. Fantasy is the debut album by English rock band Traffic. It was released in 1967. For the recording group members included Jim Capaldi Steve Winwood Chris Wood and Dave Mason however Mason left the band before the album was released. The album reached the number 16 position in the UK albums chart and number 88 in the American Billboard charts."
5,"Joe Oliver (politician)"," Joseph Joe Oliver PC MP (born May 20 1940) is a Canadian politician and Member of Parliament currently serving as the Minister of Finance. He was elected to the House of Commons in the 2011 federal election and represents the electoral district of Eglinton—Lawrence as a member of the Conservative Party."
13,"On the Nameless Height"," On the Nameless Height (Russian: На безымянной высоте; Na bezymyannoy vysote) also known in English as On an Unnamed Hill and Unidentified Heights is a Russian-Belarusian 2004 television film in four parts set in 1944 in the Second World War."
4,"Paul Broderick"," Paul Broderick (born 3 January 1970) is a former Australian rules footballer who played in the VFL/AFL between 1988 and 1993 for the Fitzroy Football Club and then from 1994 until 2001 for the Richmond Football Club. He won the Richmond Best and Fairest award in 1996"
10,"Geelvink pygmy tree frog"," The Geelvink pygmy tree frog (Litoria pygmaea) is a species of frog in the Hylidae family.It is found in West Papua (Indonesia) and Papua New Guinea. Its common name refers to Geelvink Bay (presently Cenderawasih Bay) where its type locality the Yapen island lies.Its natural habitats are subtropical or tropical moist lowland forests freshwater marshes intermittent freshwater marshes rural gardens urban areas and canals and ditches."
14,"The World According to Clarkson"," The World According To Clarkson is a book of Jeremy Clarkson's columns he wrote while working for the Sunday Times. They ran from 7 January 2001 until 14 December 2003. The topics were varied each one usually based on either a big or trivial news story from the week. About eight were written as Clarkson travelled around Europe."
12,"Light Chasers"," Light Chasers is an album by Cloud Cult that was released in stores on September 14 2010.It was released on the band's website via digital download and mail order on June 28 2010."
7,"Viborg Cathedral"," Viborg Cathedral Our Lady Cathedral (Danish: Viborg Domkirke eller Vor Frue Domkirke) is the site of one of Denmark's most important historic churches located in the town of Viborg in northern Jutland. The modern building is a 19th-century construction based on Lund Cathedral in southern Sweden which bears no resemblance to the medieval cathedral that stood on the site since 1130."
11,"Lapiedra"," Lapiedra is a plant genus in the family Amaryllidaceae. It contains only one species Lapiedra martinezii native to Spain and Morocco."
2,"SMK Seremban 2"," Sekolah Menengah Kebangsaan Seremban 2 (SMK S2 Seremban 2 Secondary School) is a secondary school in Malaysia. It is located in Seremban 2 Negeri Sembilan next to the Green Street Homes and about 7 kilometers from Seremban town. It was completed in mid-December 2002 and became fully operational on January 6 2003.The school has a total of 424 students 29 teachers and 6 support staff."
14,"Alexander and the Terrible Horrible No Good Very Bad Day"," For the upcoming film see Alexander and the Terrible Horrible No Good Very Bad Day (film)Alexander and the Terrible Horrible No Good Very Bad Day published in 1972 is an ALA Notable Children's Book written by Judith Viorst and illustrated by Ray Cruz. It has also won a George G. Stone Center Recognition of Merit a Georgia Children's Book Award and is a Reading Rainbow book."
12,"Benny Golson's New York Scene"," Benny Golson's New York Scene is the debut album by saxophonist Benny Golson featuring performances recorded in late 1957 and originally released on the Contemporary label."
11,"Ilex canariensis"," Ilex canariensis (Small-leaved Holly)is an endemic species of holly native to Macaronesian islands. It is a species of plant in the Aquifoliaceae family. It is found in Macaronesian islands of Madeira (Portugal) and Canarias (Spain)."
14,"National Lampoon This Side of Parodies"," National Lampoon This Side of Parodies is an American humor book that was published by Warner Paperback Books in 1974. It was a spin-off of National Lampoon magazine. The book consisted of parodies of the work of famous writers including Richard Brautigan Boccaccio Raymond Chandler Henri Charrière John Cleland ee cummings T. S. Eliot Kahlil Gibran Gerard Manley Hopkins and Shakespeare."
5,"Maria Cimini"," Maria E. Cimini (born August 26 1976) is an American politician and a Democratic member of the Rhode Island House of Representatives representing District 7 since January 2011."
7,"Thott Mansion"," The Thott Mansion (Danish: Thotts Palæ) is a listed town mansion located on Kongens Nytorv in Copenhagen Denmark. It now houses the French embassy."
1,"Geebo"," Geebo is a U.S. online classifieds marketplace based in McLean VA. It was founded in 2000 by entrepreneur Greg Collier as a site for promoting job listings and other services in the Sacramento CA region."
1,"RandM Records"," RandM Records is a rock record label based in the UKRandM Entertainment was started in 1998 by music industry executives Roy Eldridge and Mike Andrews who together have a combined 50 year experience in the industry. This was whilst with Papillon which was then part of Chrysalis Group. In 2002 this was spun off and RandM Records set up."
14,"Biochimie"," Biochimie is a peer-reviewed scientific journal in the field of biochemistry biophysics and molecular biology. The journal is published monthly by Elsevier jointly with the Société Française de Biochimie et Biologie Moléculaire. All articles are currently in English; articles in French were also previously published. As of 2010 the Editor-in-Chief is Richard Buckingham (Paris France).Content since 1971 is available online via ScienceDirect as PDFs; access is by subscription only."
9,"Sagowr-e Hanzaleh"," Sagowr-e Hanzaleh (Persian: صگورحنظله‎ also Romanized as Sagowr-e Ḩanz̧aleh and Şagowr-e Ḩanz̧aleh; also known as Sagowr-e Khanz̧aleh) is a village in Allah-o Akbar Rural District in the Central District of Dasht-e Azadegan County Khuzestan Province Iran. At the 2006 census its population was 241 in 32 families."
9,"Tomašnica"," Tomašnica is a small village in the Republic of Croatia in Karlovac County. It is located on the left bank of the Dobra river in region called Gornje (Upper) Pokuplje ten kilometres from Karlovac in the direction of Netretić. It belongs to municipality of Ozalj; population 158 (census 2011)."
10,"Medusafissurella"," Medusafissurella is a genus of minute deepwater keyhole limpets marine gastropod mollusks or micromollusks in the family Fissurellidae the keyhole limpets and slit limpets."
10,"Alathyria profuga"," Alathyria profuga is a species of freshwater river mussel a bivalve mollusk in the family Hyriidae. This species occurs in coastal rivers in eastern New South Wales Australia. The type specimen was collected from the Hunter River."
13,"For a Few Extra Dollars"," For a Few Extra Dollars aka Fort Yuma Gold and Die Now Pay Later (in original Italian: Per pochi dollari ancora) is a 1966 Italian Spaghetti Western war film directed by Giorgio Ferroni. Its stars Giuliano Gemma Dan Vadis and Sophie Daumier. The film is set at Fort Yuma in Arizona and is also known as Fort Yuma Gold."
6,"Boeing XF8B"," The Boeing XF8B (Model 400) was a single-engine aircraft developed by Boeing during World War II to provide the United States Navy a long-range shipboard fighter aircraft. The XF8B was intended for operation against the Japanese home islands from aircraft carriers outside the range of Japanese land-based aircraft."
2,"Gelato University"," Gelato University is a school in Anzola dell'Emilia near Bologna Italy. It was set up by ice cream machine maker Carpigiani in 2003 with the aim of teaching students from around the world how to make gelato ice-cream. The Carpigiani Gelato University attracts thousands of people from diverse countries interested in perfecting their gelato making skills or to learn the basics of gelato every year."
1,"NodeOne"," NodeOne is a commercial open-source software company providing products services and technical support for Drupal. NodeOne also develops its own Drupal based platform distribution called NodeStream."
13,"Her Third"," Her Third (German: Der Dritte) is a 1972 East German (then GDR) film directed by Egon Günther and starring Jutta Hoffmann Barbara Dittus Rolf Ludwig and Armin Mueller-Stahl. The film is based on the short story Unter den Bäumen regnet es zweimal by Eberhard Panitz and tells the story of the single mother Margit looking for a new partner. The film was produced in 1971 by the DEFA film studio and premiered on 16 March 1972 in East Berlin."
